Managed Areas,MO Class,EBS MO,DU Radio Node / Baseband Radio Node support,Counter,Counter Type,Counter Size,Description,Unit,Condition,Sampling Rate,Scanner,Counter is reset after measurement period,Related PM Event,Pico Support? (Y/N)
,EUtranCellFDD/EUtranCellTDD,Cell,,pmMeasReportCdma20001xRtt,ACC,Single,This measurement shall provide the number of UE Measurement Report to trigger 1xEnhanced CSFB to CDMA2000 1xRTT during the ROP.,,At reception by the eNodeB of the UE Measurement Report and mobility action decided.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_MEASUREMENT_REPORT_RECEIVED,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmNonPlannedPciMeasFailEutranCgi,ACC,Single,The total number of CGI measurement failure for Non-planned PCI due to lack of UE capability.,,OSS shall step this counter when the pmEvent INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT is received and measurement result is failed due to lack of UE capability.,,Not included in any pre-defined scanner,,INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmNonPlannedPciMeasSuccEutranCgi,ACC,Single,The total number of successful CGI measurement for Non-planned PCI.,,OSS shall step this counter when the pmEvent INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT is received and measurement result is successful.,,Not included in any pre-defined scanner,,INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmPrbDlUtilDistrPartition$,ACC,PDF[20],"This measurement shall provide a distribution of the PRB DL Utilization in a partition. 
PDF ranges:
[0]: 0-5 %
[1]: 6-10 %
[2]:11-15 %
[3]: 16-20 %
[4]: 21-25 %
[5]: 26-30 %
[6]: 31-35 %
[7]: 36-40 %
[8]: 41-45 %
[9]: 46-50 %
[10]: 51-55 %
[11]: 56-60 %
[12]: 61-65 %
[13]: 66-70 %
[14]: 71-75 %
[15]: 76-80 %
[16]: 81-85 %
[17]: 86-90 %
[18]: 91-95 %
[19]: 96-100 %",,At transmission by the eNodeB of the corresponding Partition Report event.,,Not included in any pre-defined scanner,,INTERNAL_PER_PARTITION_REPORT,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmPrbDlUtilGbrDistrPartition$,ACC,PDF[20],"This measurement shall provide a distribution of the PRB DL Utilization of GBR bearers in a partition. 
PDF ranges:
[0]: 0-5 %
[1]: 6-10 %
[2]:11-15 %
[3]: 16-20 %
[4]: 21-25 %
[5]: 26-30 %
[6]: 31-35 %
[7]: 36-40 %
[8]: 41-45 %
[9]: 46-50 %
[10]: 51-55 %
[11]: 56-60 %
[12]: 61-65 %
[13]: 66-70 %
[14]: 71-75 %
[15]: 76-80 %
[16]: 81-85 %
[17]: 86-90 %
[18]: 91-95 %
[19]: 96-100 %",,At transmission by the eNodeB of the corresponding Partition Report event.,,Not included in any pre-defined scanner,,INTERNAL_PER_PARTITION_REPORT,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmPrbUlUtilDistrPartition$,ACC,PDF[20],"This measurement shall provide a distribution of the PRB UL Utilization in a partition. 
PDF ranges:
[0]: 0-5 %
[1]: 6-10 %
[2]:11-15 %
[3]: 16-20 %
[4]: 21-25 %
[5]: 26-30 %
[6]: 31-35 %
[7]: 36-40 %
[8]: 41-45 %
[9]: 46-50 %
[10]: 51-55 %
[11]: 56-60 %
[12]: 61-65 %
[13]: 66-70 %
[14]: 71-75 %
[15]: 76-80 %
[16]: 81-85 %
[17]: 86-90 %
[18]: 91-95 %
[19]: 96-100 %",,At transmission by the eNodeB of the corresponding Partition Report event.,,Not included in any pre-defined scanner,,INTERNAL_PER_PARTITION_REPORT,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmPrbUlUtilGbrDistrPartition$,ACC,PDF[20],"This measurement shall provide a distribution of the PRB UL Utilization of GBR bearers in a partition. 
PDF ranges:
[0]: 0-5 %
[1]: 6-10 %
[2]:11-15 %
[3]: 16-20 %
[4]: 21-25 %
[5]: 26-30 %
[6]: 31-35 %
[7]: 36-40 %
[8]: 41-45 %
[9]: 46-50 %
[10]: 51-55 %
[11]: 56-60 %
[12]: 61-65 %
[13]: 66-70 %
[14]: 71-75 %
[15]: 76-80 %
[16]: 81-85 %
[17]: 86-90 %
[18]: 91-95 %
[19]: 96-100 %",,At transmission by the eNodeB of the corresponding Partition Report event.,,Not included in any pre-defined scanner,,INTERNAL_PER_PARTITION_REPORT,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabFailCause$,ACC,Single,"These measurements shall provide the number of failed RRC establishments per cause except for the following causes:
EVENT_VALUE_FAILURE_IN_RADIO_PROCEDURE
EVENT_VALUE_LACK_OF_RESOURCES
EVENT_VALUE_UNSPECIFIED",,The RRC connection establishment procedure,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabFailFailureInRadioProcedure,ACC,Single,The number of failed RRC establishments due to failed radio procedure,,Stepped up for each failed RRC establishment due to failed radio procedure,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabFailLackOfResources,ACC,Single,The number of failed RRC establishments due to lack of resources,,Stepped up for each failed RRC establishment due to lack of resources,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabFailUnspecified,ACC,Single,The number of failed RRC establishments due to unspecified cause,,Stepped up for each failed RRC establishment due to unspecified cause,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeDistrEm,ACC,PDF[10],"These measurements shall provide a distribution of the successful RRC Connection Establishment times per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.
PDF ranges:
[0]: inf...24   ms
[1]: 25...30   ms
[2]: 31...36   ms
[3]: 37...42   ms
[4]: 43...48   ms
[5]: 49...54   ms
[6]: 55...60   ms
[7]: 61...66   ms
[8]: 67...72   ms
[9]: 73...inf   ms",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE. Each successful connection establishment shall yield one sample in the distribution.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeDistrHpa,ACC,PDF[10],"These measurements shall provide a distribution of the successful RRC Connection Establishment times per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.
PDF ranges:
[0]: inf...24   ms
[1]: 25...30   ms
[2]: 31...36   ms
[3]: 37...42   ms
[4]: 43...48   ms
[5]: 49...54   ms
[6]: 55...60   ms
[7]: 61...66   ms
[8]: 67...72   ms
[9]: 73...inf   ms",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE. Each successful connection establishment shall yield one sample in the distribution.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeDistrMod,ACC,PDF[10],"These measurements shall provide a distribution of the successful RRC Connection Establishment times per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.
PDF ranges:
[0]: inf...24   ms
[1]: 25...30   ms
[2]: 31...36   ms
[3]: 37...42   ms
[4]: 43...48   ms
[5]: 49...54   ms
[6]: 55...60   ms
[7]: 61...66   ms
[8]: 67...72   ms
[9]: 73...inf   ms",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE. Each successful connection establishment shall yield one sample in the distribution.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeDistrMos,ACC,PDF[10],"These measurements shall provide a distribution of the successful RRC Connection Establishment times per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.
PDF ranges:
[0]: inf...24   ms
[1]: 25...30   ms
[2]: 31...36   ms
[3]: 37...42   ms
[4]: 43...48   ms
[5]: 49...54   ms
[6]: 55...60   ms
[7]: 61...66   ms
[8]: 67...72   ms
[9]: 73...inf   ms",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE. Each successful connection establishment shall yield one sample in the distribution.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeDistrMta,ACC,PDF[10],"These measurements shall provide a distribution of the successful RRC Connection Establishment times per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.
PDF ranges:
[0]: inf...24   ms
[1]: 25...30   ms
[2]: 31...36   ms
[3]: 37...42   ms
[4]: 43...48   ms
[5]: 49...54   ms
[6]: 55...60   ms
[7]: 61...66   ms
[8]: 67...72   ms
[9]: 73...inf   ms",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE. Each successful connection establishment shall yield one sample in the distribution.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeMaxEm,MAX,Single,"These measurements shall provide the maximum/peak time for a successful RRC Connection Establishment per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeMaxHpa,MAX,Single,"These measurements shall provide the maximum/peak time for a successful RRC Connection Establishment per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeMaxMod,MAX,Single,"These measurements shall provide the maximum/peak time for a successful RRC Connection Establishment per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeMaxMos,MAX,Single,"These measurements shall provide the maximum/peak time for a successful RRC Connection Establishment per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeMaxMta,MAX,Single,"These measurements shall provide the maximum/peak time for a successful RRC Connection Establishment per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeSumEm,ACC,Single,"These measurements shall provide the accumulated time for all successful RRC Connection Establishments per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeSumHpa,ACC,Single,"These measurements shall provide the accumulated time for all successful RRC Connection Establishments per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeSumMod,ACC,Single,"These measurements shall provide the accumulated time for all successful RRC Connection Establishments per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeSumMos,ACC,Single,"These measurements shall provide the accumulated time for all successful RRC Connection Establishments per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnEstabTimeSumMta,ACC,Single,"These measurements shall provide the accumulated time for all successful RRC Connection Establishments per cause, i.e. one counter created per establishment cause: emergency, highPriorityAccess, mt-Access, mo-Signalling and mo-Data.",ms,Start trigger is the reception by the eNodeB of a RRC CONNECTION SETUP REQUEST and the stop trigger is the reception by the eNodeB of a RRC CONNECTION SETUP COMPLETE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_SETUP,Y
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnReconfAgRestoreMcPtt,ACC,Single,"The total number of successful RRC Connection Reconfiguration Procedures (no mobility info) which triggered by ""Non-planned PCI Range"" or ""Mobility to CSG Cells"" or ""ANR PCI Conflict"" to restore measurement configuration for the AG capable UE with MCPTT bearer.",,"OSS steps this counter when the pmEvent INTERNAL_PROC_EVENT_RRC_CONN_RECONF_NO_MOB  is received  which Reconfiguration result is ""successful"" for the cause value is ""CGI for Non-planned PCI with AG"" or ""CGI for CSG Cell with AG"" or ""CGI for ANR PCI Conflict"" with measurement restoring when a UE has MCPTT bearer.",,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnReconfAgRestoreNonMcPtt,ACC,Single,"The total number of successful RRC Connection Reconfiguration Procedures (no mobility info) which triggered by ""Non-planned PCI Range"" or ""Mobility to CSG Cells"" or ""ANR PCI Conflict"" to restore measurement configuration for the AG capable UE with non-MCPTT bearer.",,"OSS steps this counter when the pmEvent INTERNAL_PROC_EVENT_RRC_CONN_RECONF_NO_MOB  is received  which Reconfiguration result is ""successful"" for the cause value is ""CGI for Non-planned PCI with AG"" or ""CGI for CSG Cell with AG"" or ""CGI for ANR PCI Conflict"" with measurement restoring when a UE has non-MCPTT bearer.",,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnReconfAgRestoreQci1,ACC,Single,"The total number of successful RRC Connection Reconfiguration Procedures (no mobility info) which triggered by ""Non-planned PCI Range"" or ""Mobility to CSG Cells"" or ""ANR PCI Conflict"" to restore measurement configuration for the AG capable UE with QCI1 bearer.",,"OSS steps this counter when the pmEvent INTERNAL_PROC_EVENT_RRC_CONN_RECONF_NO_MOB  is received  which Reconfiguration result is ""successful"" for the cause value is ""CGI for Non-planned PCI with AG"" or ""CGI for CSG Cell with AG"" or ""CGI for ANR PCI Conflict"" with measurement restoring when a UE has QCI1 bearer.",,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,N
,EUtranCellFDD/EUtranCellTDD,Cell,,pmRrcConnReconfAgSuccCgi,ACC,Single,"The total number of successful RRC Connection Reconfiguration Procedures (no mobility info) which triggered by ""ANR"" or ""Non-planned PCI Range"" or ""Mobility to CSG Cells"" or ""ANR PCI Conflict"" to trigger CGI measurement with AG for the AG capable UE.",,"OSS steps this counter when the pmEvent INTERNAL_PROC_EVENT_RRC_CONN_RECONF_NO_MOB  is received  which Reconfiguration result is ""successful"" for the cause value is ""CGI for ANR"", ""CGI for Non-planned PCI"" or ""CGI for CSG Cell"" or ""CGI for ANR PCI Conflict"" with AG except for RRC restoring.",,Not included in any pre-defined scanner,,INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,N
